name,IVIS component 1,IVIS component 2,IVIS component 3,IVIS component 4,Class
0907.png,-3.1381762,3.441807,-0.31403092,-4.0788975,G-Longitudinal
0908.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
0909.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
0910.png,-1.6986395,4.602956,-5.721224,3.4518118,Healthy-pavement
0912.png,-1.8411307,10.962055,-0.21580838,6.3915796,G-Transverse
0916.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
0917.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
0918.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
0919.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
0923.png,-3.0176518,2.9426973,0.7925435,-2.9306843,G-Longitudinal
0926.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
0931.png,3.8258016,4.9379234,-1.1582879,-3.9575086,G-Transverse
0938.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
0939.png,4.835675,8.334668,-2.2926462,2.398564,G-Transverse
0940.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
0944.png,1.0856665,4.683774,-5.534536,-0.5882711,Healthy-pavement
0946.png,-3.4096181,1.9754876,-5.2477384,0.962074,G-Longitudinal
0947.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
0949.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
0951.png,-2.8389792,-0.46488428,-5.973645,-1.1723185,G-Longitudinal
0953.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
0955.png,0.06601583,4.2627854,-7.2109804,4.893736,G-Longitudinal
0958.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
0959.png,-0.47570598,10.402961,-0.57040906,2.4575396,G-Longitudinal
0960.png,-0.73129225,4.984842,-1.7205542,0.5969598,Healthy-pavement
0961.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
0965.png,0.011996062,6.1723537,2.892558,0.9425043,G-Longitudinal
0966.png,-2.9011045,4.8926473,-4.1122293,4.573387,Healthy-pavement
0970.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
0972.png,2.070907,5.0292025,-5.62676,1.2984607,Healthy-pavement
0974.png,-0.35189486,8.924001,-1.0843242,5.8826327,G-Transverse
0976.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
0977.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
0978.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
0980.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
0982.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
0984.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
0985.png,1.7537851,9.370538,-4.8971834,-0.7254102,G-Longitudinal
0988.png,-5.2171664,4.0248857,-0.55541015,0.8188621,G-Transverse
0991.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
0993.png,-3.4545443,12.477621,-2.3700843,1.386516,G-alligator
0994.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1001.png,-2.8805833,3.1295156,-6.8214216,2.2148557,G-Longitudinal
1002.png,-3.0641375,-0.4565034,-5.3251467,-1.9424305,G-Longitudinal
1006.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1011.png,-1.1894494,4.944006,2.326392,-0.049786516,G-Longitudinal
1013.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1015.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1021.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1024.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1028.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1031.png,3.9626627,7.587951,-1.0983759,-0.08150629,G-Transverse
1033.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1036.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1037.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1043.png,-1.1827664,10.123298,-0.29820737,6.174999,G-Transverse
1045.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1046.png,1.8017771,2.95191,-3.4954097,-0.8207528,Healthy-pavement
1051.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1052.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1053.png,0.5861409,5.5041475,-2.8808832,-1.025532,Healthy-pavement
1054.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1061.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1062.png,-1.3003315,11.3503475,-1.7150636,5.872988,G-Transverse
1063.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1067.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1070.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1073.png,5.1873302,8.5597925,-1.9616776,2.2148833,G-Transverse
1074.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1075.png,-4.5216646,10.761685,0.8378449,5.8227797,G-Transverse
1077.png,-0.16137868,10.398624,-4.931445,-1.3467723,G-alligator
1078.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1081.png,-0.4086957,9.329802,-0.0055329055,2.3438213,G-Longitudinal
1082.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1085.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1094.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1095.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1097.png,-0.6570522,8.576363,-5.665728,-2.278891,G-alligator
1099.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1102.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1105.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1106.png,0.61244684,2.6353118,-7.4885406,-2.9962654,G-Transverse
1108.png,-2.7438886,0.9516936,-5.928098,-0.04093188,G-Longitudinal
1112.png,0.8726621,10.151052,-4.8777356,0.32096148,G-alligator
1113.png,-1.8944708,2.2540095,2.2616925,-1.2080061,G-Longitudinal
1115.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1117.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1119.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1123.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1126.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1127.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1133.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1134.png,-2.8021038,12.626193,-2.9954736,0.62529737,G-alligator
1144.png,-5.2962017,9.388489,-1.1663736,2.524174,G-Transverse
1151.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1153.png,2.2003455,9.358678,-3.0379858,3.4151616,G-Longitudinal
1154.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1158.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1159.png,-2.909551,1.5306759,-6.845212,1.0563147,G-Longitudinal
1162.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1166.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1168.png,-2.258638,1.582408,-4.236847,-1.4306822,Healthy-pavement
1170.png,0.9343835,5.160774,-0.6375589,1.8952221,Healthy-pavement
1172.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1177.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1179.png,2.0727482,3.9493673,-6.776823,-2.4164994,G-Transverse
1189.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1190.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1193.png,1.573479,10.15378,-4.542136,-0.9471934,G-alligator
1195.png,-2.9783974,9.778384,-4.6373134,-1.0544654,G-alligator
1200.png,-3.4978204,4.6494255,-0.87110394,1.2144221,Healthy-pavement
1202.png,-2.055685,-0.49164212,-5.5603657,0.9133682,G-Longitudinal
1203.png,-1.2224609,-0.6208088,-7.5819316,0.73180586,G-Longitudinal
1205.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1206.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1211.png,-1.0858672,5.325489,-3.9003038,5.3892546,Healthy-pavement
1217.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1219.png,-1.6496282,4.3701468,3.382739,0.19098142,G-Longitudinal
1225.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1227.png,-0.40838897,11.826926,-1.0569853,4.3128605,G-Transverse
1229.png,-5.660062,7.876166,-0.47787878,2.0372982,G-Transverse
1235.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1237.png,-5.4082127,5.560111,-0.22004484,1.9056928,G-Transverse
1246.png,0.893846,10.982026,-1.2915071,3.988456,G-Transverse
1247.png,-2.0044534,6.508482,-2.5123672,-3.92134,G-Longitudinal
1248.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1249.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1253.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1254.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1255.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1264.png,-3.7678325,2.8458333,-5.2921147,0.8153176,G-Longitudinal
1265.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1266.png,-3.333154,2.769739,-0.48532924,-4.029483,G-Longitudinal
1268.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1273.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1274.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1280.png,0.21465605,7.329955,-3.1211154,2.7523897,G-Longitudinal
1284.png,1.1689199,9.564378,-4.719827,-1.7660279,G-alligator
1288.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1289.png,-2.9499779,1.9367138,-3.4991524,-1.7456237,Healthy-pavement
1292.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1293.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1294.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1298.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1299.png,-3.6047933,0.99518114,-3.8619816,-3.347664,G-Longitudinal
1301.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1306.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1308.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1311.png,0.5971162,10.250784,-4.786314,-1.0927151,G-alligator
1319.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1325.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1327.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1329.png,-5.2081003,9.455417,-2.132651,0.69790727,G-Transverse
1331.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1335.png,-0.24036431,4.8260794,-1.755267,1.1446288,Healthy-pavement
1336.png,1.7098604,4.4149423,-6.0452228,0.3101235,Healthy-pavement
1338.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1339.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1340.png,4.040468,5.240509,-1.1722052,-3.2728682,G-Transverse
1341.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1344.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1348.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1353.png,-0.06387428,11.067375,-4.5807724,-0.8052193,G-alligator
1354.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1355.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1358.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1359.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1360.png,0.7554637,3.5911677,-6.8720737,2.6856067,Healthy-pavement
1361.png,2.7090588,8.078974,-0.5638786,-0.8161724,G-Transverse
1362.png,-2.0463662,3.693761,-6.4213505,-0.20671372,G-Longitudinal
1373.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1390.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1392.png,-1.8312088,10.350493,-0.8066142,5.5364695,G-Transverse
1393.png,2.7584455,4.7731266,-5.114454,3.7995977,Healthy-pavement
1394.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1395.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1396.png,-2.7436569,-0.7262112,-5.306265,-0.69154376,G-Longitudinal
1398.png,2.6252837,4.8570604,-4.146807,1.7566637,G-Longitudinal
1401.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1402.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1403.png,-0.72971076,4.7188807,-1.368165,1.6261497,Healthy-pavement
1406.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1410.png,-0.25901258,3.6374903,-6.9528775,2.5785825,Healthy-pavement
1411.png,-3.5215282,5.3943815,-3.3475235,-3.6946278,G-alligator
1417.png,-0.3768882,3.5906563,-0.41705114,-2.07179,Healthy-pavement
1419.png,-3.7394097,4.6589265,-2.9598923,0.023158286,Healthy-pavement
1420.png,3.4126987,10.101349,-2.8895075,0.09248388,G-Transverse
1421.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1430.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1431.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1439.png,-1.9674125,1.7618394,-7.10781,3.784918,G-Longitudinal
1443.png,-2.130609,11.810353,-3.2750168,-0.66333765,G-alligator
1444.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1449.png,0.029414237,11.049811,-4.8144026,-0.97420496,G-alligator
1451.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1453.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1458.png,-2.3826103,3.9656541,2.834893,0.19560432,G-Longitudinal
1459.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1462.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1466.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1467.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1470.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1471.png,0.58553445,3.1873398,-3.4507904,2.195382,Healthy-pavement
1478.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1484.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1487.png,-4.365703,6.6102247,-3.0571733,-0.45069832,G-Longitudinal
1488.png,-3.4152975,2.6463068,-2.4258912,-4.118667,G-Longitudinal
1489.png,-0.8502476,7.1658053,2.9272726,0.81502277,G-Longitudinal
1493.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1496.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1498.png,-1.2182671,4.1532373,-1.2508601,1.6147951,Healthy-pavement
1499.png,-0.52480274,9.877915,-2.1332412,2.1583586,G-Longitudinal
1501.png,-1.2735767,3.1175158,0.6237459,-0.3012397,Healthy-pavement
1502.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1505.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1506.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1509.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1510.png,0.22443737,10.534765,-3.6270404,-1.8190367,G-alligator
1513.png,1.2476872,8.308415,-0.029125089,1.4867597,G-Transverse
1519.png,-1.4190358,1.3374557,-6.026096,-3.4610128,G-Transverse
1523.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1524.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1525.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1531.png,-4.558247,4.719833,-3.8676019,-0.58657473,G-Longitudinal
1532.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1540.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1541.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1543.png,0.951333,5.7603874,-3.0599842,3.9582324,Healthy-pavement
1547.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1548.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1549.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1550.png,3.2599344,5.9072485,-3.9969544,2.3206723,G-Longitudinal
1551.png,0.929849,5.1587577,-5.361075,3.9562554,Healthy-pavement
1554.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1555.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1558.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1560.png,-0.444367,9.160506,-6.4248953,3.3227115,G-Longitudinal
1562.png,-2.9951048,3.9731672,2.0138893,-1.1929178,G-Longitudinal
1568.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1570.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1571.png,-2.0669398,0.0576824,-5.7730556,1.0663984,G-Longitudinal
1572.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1581.png,0.8599434,5.821584,-2.9484067,2.6478612,Healthy-pavement
1582.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1583.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1584.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1585.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1590.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1598.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1599.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1601.png,3.5327053,8.389743,-2.4980378,-1.4081542,G-Transverse
1606.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1608.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1609.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1612.png,0.51204,5.2776217,-2.8901722,-1.3444216,Healthy-pavement
1617.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1618.png,0.9664797,4.0598526,-6.790951,2.4735236,Healthy-pavement
1620.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1622.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1625.png,0.2303687,5.173698,-4.371371,-0.33428437,Healthy-pavement
1628.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1630.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1631.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1632.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1637.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1647.png,0.70657015,1.1529309,-2.5013049,0.2661975,Healthy-pavement
1648.png,-0.819899,4.764281,3.078287,-0.063449584,G-Longitudinal
1650.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1651.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1653.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1656.png,2.110873,5.4577746,-4.386179,4.807198,Healthy-pavement
1665.png,3.923117,5.440052,-1.1441826,-2.9014916,G-Transverse
1667.png,-3.1379108,6.054772,-1.6086099,1.779932,Healthy-pavement
1673.png,1.6881093,10.496807,-4.729015,-0.8314714,G-alligator
1674.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1677.png,-3.71328,2.941546,-5.394365,-0.28896874,G-Longitudinal
1678.png,4.3509555,5.518869,-0.5323055,-1.1368834,G-Transverse
1682.png,-3.0059693,2.9156127,-0.78438604,0.066376984,Healthy-pavement
1683.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1687.png,-2.1451526,2.462755,0.8632614,-1.5510781,Healthy-pavement
1706.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1709.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1712.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1714.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1716.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1720.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1726.png,-2.4873297,0.282912,-6.946007,1.1952608,G-Longitudinal
1728.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1734.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1735.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1736.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1738.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1746.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1749.png,-2.6842973,4.6731906,-5.0379868,2.157727,Healthy-pavement
1753.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1754.png,0.7965267,5.2529874,-2.2580602,-2.8509798,G-Transverse
1755.png,1.4770052,5.6536164,-4.9722495,3.800188,Healthy-pavement
1756.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
1757.png,-5.730257,6.46408,-0.47633955,1.9811484,G-Transverse
1760.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
